Driver_ID,X_Coordinate,Y_Coordinate,Price_per_km
Driver_537,664.3758079654312,360.3810276195118,11.69
Driver_538,326.5765971673093,235.34585231596023,10.75
Driver_539,61.304095387152095,215.10345359954948,16.9
Driver_540,115.08492290421816,274.36630535509164,14.42
Driver_541,470.52522193446913,260.4332590949175,12.37
Driver_542,126.61986062473412,504.00641502676797,15.03
Driver_543,355.86109407878826,226.74506488128435,17.0
Driver_544,351.1815404959851,581.1212537068284,9.81
Driver_545,554.2990003075826,53.67568777267125,5.19
Driver_546,15.149255064659073,476.76513319974714,9.2
Driver_547,88.78308392830954,391.68876605781077,12.2
Driver_548,286.28530931956305,576.2296203760616,8.42
Driver_549,327.7411355301394,133.85038581410294,11.29
Driver_550,132.67911907757625,94.79107887093171,7.18
Driver_551,250.33105501604572,132.43012731545022,7.52
Driver_552,223.0764718026508,237.65910367209912,5.72
Driver_553,398.09525224753776,35.02691794305121,5.25
Driver_554,186.3401946668747,33.50212064631263,19.44
Driver_555,141.84330560653194,96.37747494820995,9.64
Driver_556,550.839356166188,258.7281794325696,17.74
Driver_557,80.0453829867591,546.5766914804365,14.94
Driver_558,235.43894392272594,445.60997118246394,7.03
Driver_559,18.232776703412142,147.00953131250537,6.03
Driver_560,360.9491706234883,546.7015948189988,7.94
Driver_561,330.4224394061451,564.2408252966864,10.76
Driver_562,500.9208684326972,442.0655228472313,16.32
Driver_563,259.04947356050286,46.34386020990408,16.24
Driver_564,32.17858753514658,401.1557862102672,12.0
Driver_565,213.66868879385063,351.48522446252696,15.86
Driver_566,658.1310334722139,122.21731346206725,19.06
Driver_567,470.4181867090495,238.25930048532945,8.41
Driver_568,113.84900668387178,472.1637825949579,15.55
Driver_569,328.41449456982747,517.4739177786767,9.02
Driver_570,513.1986307896117,104.7559055815805,10.52
Driver_571,32.588190164989065,36.8545872581102,7.85
Driver_572,596.1063813510679,467.49708392682203,5.7
Driver_573,653.2474851635883,549.2944640719246,13.76
Driver_574,454.4700239756917,103.6352347138286,7.93
Driver_575,353.0311410443797,497.69621632949975,13.69
Driver_576,67.20467189681247,59.40255451825737,5.95
Driver_577,356.4326097679963,272.39816550292204,16.73
Driver_578,632.3121419395768,417.0003775427637,7.27
Driver_579,411.3039024720454,478.2805693366518,15.4
Driver_580,578.9118403596274,316.6663609814335,6.3
Driver_581,34.25915124453362,214.8717179096586,9.94
Driver_582,107.57509854555474,487.9134824751391,7.46
Driver_583,628.6253436511682,63.446992026829875,7.61
Driver_584,491.8628971589182,28.906701650870236,14.52
Driver_585,190.12733894332177,404.4073824446535,10.87
Driver_586,644.5976291513681,419.5418034033963,13.23
Driver_587,548.5178872255357,201.01117720586743,19.9
Driver_588,308.3726819090334,556.5383103247752,17.41
Driver_589,639.0916157714946,582.3333611773927,9.7
Driver_590,663.2596781236628,455.04971664100907,14.37
Driver_591,359.3458431840795,97.10752686484108,19.42
Driver_592,478.08819160659687,301.9457269438668,15.55
Driver_593,500.7991045946868,297.3861427723796,17.04
Driver_594,338.8034101066375,339.51485988774175,7.05
Driver_595,511.1470362856615,435.1407504710408,16.93
Driver_596,315.5002466394198,465.1991581464062,11.98
Driver_597,220.00743442518115,211.2918020095297,14.16
Driver_598,114.91314195484235,316.75379036788325,6.17
Driver_599,528.5177747314588,252.52900371215597,11.43
Driver_600,72.89202605921648,316.3896433452618,19.74
Driver_601,193.47639243095924,408.67369765634146,12.05
Driver_602,530.2934169221768,183.58291779623707,13.82
Driver_603,598.9358609671381,57.70119171241432,11.06
Driver_604,555.2496118163598,30.80654545859602,8.78
Driver_605,71.65367580628987,415.16186323664664,15.66
Driver_606,208.9893554797074,349.0364123802553,9.3
Driver_607,668.8119853994252,236.44891415159765,7.01
Driver_608,339.7670255391335,478.38992548981724,13.42
Driver_609,544.2981873127095,400.34370082343384,8.19
Driver_610,153.40230455748818,583.9032462128703,15.48
Driver_611,607.9048861279114,532.3840838461012,17.58
Driver_612,285.7645080487236,193.18386171954742,18.08
Driver_613,232.73202124799275,375.3286025542591,11.94
Driver_614,270.90737329318057,527.4498012598782,6.88
Driver_615,318.09616563566567,514.0306126742717,5.83
Driver_616,58.567487178034845,197.57878923509998,17.87
Driver_617,216.8026670408263,257.4306432061021,17.77
Driver_618,86.26772834153272,512.8226199829741,16.08
Driver_619,423.8360276767057,560.9633371091829,16.48
Driver_620,365.2396591768041,487.59942685703027,8.84
Driver_621,467.49301207688507,494.98357941646253,15.01
Driver_622,363.6473006828927,401.58711240672415,16.88
Driver_623,329.8872530805004,538.2968670971721,8.48
Driver_624,479.02097892559846,255.69783462606864,19.13
Driver_625,446.1794161744706,54.3272354197249,5.93
Driver_626,490.89765821807316,63.88688026300592,15.21
Driver_627,624.9912942529024,391.4938217437513,8.08
Driver_628,468.87357910951687,374.51532968877774,8.75
Driver_629,551.7232742871017,172.3081925749008,5.44
Driver_630,452.6648989470146,366.90866486784955,8.85
Driver_631,547.7894122452493,427.945319461891,14.88
Driver_632,614.8360577174853,421.70768442195833,19.06
Driver_633,18.310537413637356,289.2739606936701,12.59
Driver_634,277.7280675667495,535.6390323569769,17.4
Driver_635,628.1797964084408,202.33758246678872,15.12
Driver_636,408.7985510278529,126.6601448240659,12.88
Driver_637,653.6896438636486,284.1043684252249,7.68
Driver_638,496.3374052396338,143.28472461547028,11.75
Driver_639,259.5393116106667,523.625204566277,10.44
Driver_640,473.75055139023016,197.9352912627013,5.16
Driver_641,586.0298121054335,310.9342532607439,7.06
Driver_642,374.80796730288273,561.4049708188668,11.6
Driver_643,257.7223034768306,421.9944053301724,13.61
Driver_644,574.8791276840568,468.84490909576624,12.75
Driver_645,576.9260579458598,66.75830598674915,16.69
Driver_646,581.050908476677,587.693970538496,10.51
Driver_647,661.4939645638048,316.0730350935819,15.37
Driver_648,190.03839796977485,437.37208175987024,13.12
Driver_649,87.24620576315674,238.93632273126389,7.3
Driver_650,138.21669620740946,127.48317648998953,13.88
Driver_651,455.93832909016413,391.5319210313813,19.69
Driver_652,434.66397732430823,450.3520380831656,6.75
Driver_653,242.52458949082913,221.31879016704949,12.87
Driver_654,362.8495740890411,320.0600254480663,15.64
Driver_655,96.92280714340158,465.8811617708856,19.24
Driver_656,329.69968137488956,501.21185904851717,10.78
Driver_657,411.22759382794607,151.70190092939944,15.06
Driver_658,265.60024197778756,266.546799278182,9.75
Driver_659,238.67363113494247,107.37589521500959,8.93
Driver_660,228.93425007801568,188.6656984754402,19.28
Driver_661,657.0722302595822,193.47432609060803,5.77
Driver_662,158.16045548224685,392.1489249712923,17.39
Driver_663,130.06398552086404,22.708098909049582,7.93
Driver_664,449.53763305977975,234.5057217504678,7.25
Driver_665,33.29245679767323,60.31465742463434,6.25
Driver_666,396.18745240413915,497.52202038103195,18.68
Driver_667,427.86444859605035,528.4451406982542,16.48
Driver_668,516.8107299513815,559.8690352586101,9.3
Driver_669,445.971772646382,29.35170927960081,17.48
Driver_670,354.46017900778577,291.70816758154695,16.51
Driver_671,388.10090832116697,460.8913733938262,16.63
Driver_672,551.6436892023834,569.9475634008943,8.64
Driver_673,564.6498026092207,359.7325025165544,12.51
Driver_674,135.86080277305587,359.6315999497971,15.03
Driver_675,201.68510166833923,145.93193937778804,12.82
Driver_676,349.5695833625783,543.8615877431807,9.25
Driver_677,290.99131306108353,227.2847080056641,15.22
Driver_678,688.8915224604511,404.39585104521643,18.38
Driver_679,78.00111819899503,270.67174980621314,13.2
Driver_680,461.42934653010815,464.71998648968355,15.22
Driver_681,94.04521045677538,255.07704263706387,19.32
Driver_682,449.0234920382267,159.91770930590943,13.57
Driver_683,20.618329236889732,183.71209195929814,19.74
Driver_684,286.97736348529446,263.9418171880406,15.04
Driver_685,470.4388375104819,547.9014743110018,9.56
Driver_686,473.51800030825285,420.6273856079219,5.75
Driver_687,672.6329527113531,512.4024736342159,13.33
Driver_688,172.84290306912027,99.63237252216082,16.94
Driver_689,158.90181258704033,552.7204289841989,19.98
Driver_690,217.02075367438573,198.70280018733635,17.41
Driver_691,217.09571267499993,337.24961532504835,8.74
Driver_692,520.4815968361853,388.1633335404929,8.93
Driver_693,19.83794724084261,539.5956475802816,13.45
Driver_694,282.4599823164088,79.50723676279385,18.12
Driver_695,328.72586047541284,98.65180893599545,5.23
Driver_696,238.54460312172256,266.1340918168131,7.93
Driver_697,551.3291600166624,338.93369745829466,16.47
Driver_698,142.65537861149664,446.8827113686374,12.88
Driver_699,355.46320318767573,180.89260542935023,8.3
Driver_700,612.6246833397738,332.6607545445925,13.6
Driver_701,92.60444637960097,404.84856232828434,15.18
Driver_702,501.2460175275676,15.867963842544018,17.62
Driver_703,237.80229369569508,286.52206320376143,10.19
Driver_704,555.8757554670601,45.520613728198946,5.33
Driver_705,649.4422243508974,588.57148576836,9.07
Driver_706,669.5279967892848,380.92924283878267,19.22
Driver_707,663.8354929170008,526.73843467038,11.07
Driver_708,493.58999199093756,29.622199564278908,9.11
Driver_709,116.35775378293987,40.99259907562221,15.73
Driver_710,173.54203289331144,328.1958037857084,9.21
Driver_711,152.6740797559536,288.24513115274846,12.27
Driver_712,398.3308679072819,210.73422580811177,17.57
Driver_713,409.84336726680147,509.18719266120974,17.56
Driver_714,187.33583373545758,393.87866592801123,16.51
Driver_715,570.3296480378071,223.99931359355833,10.16
Driver_716,559.7805886075122,193.9048774653327,19.01
Driver_717,679.5136634770046,189.24736865440022,12.74
Driver_718,208.7633627154704,371.4140088912216,11.17
Driver_719,151.36141921889566,141.1432366051279,14.48
Driver_720,590.9242092979005,522.2884546159061,5.37
Driver_721,63.62638858670368,460.1682380729778,18.35
Driver_722,114.91527642617692,13.855739854498214,15.86
Driver_723,633.2520676013426,130.2745467841517,5.8
Driver_724,634.7583277749458,260.6257022180845,7.15
Driver_725,489.1330286500807,459.7874539751968,13.83
Driver_726,240.8219679194485,338.54560981373527,10.74
Driver_727,258.9148221633818,563.4128117761534,14.04
Driver_728,590.4831107637087,530.9538858299809,10.4
Driver_729,424.03301176291194,365.77778750370027,10.14
Driver_730,39.54755029948612,65.7394292296166,6.73
Driver_731,497.69498843827586,503.75741726388367,9.48
Driver_732,627.462677696579,393.89365492578435,17.35
Driver_733,627.3940885370304,281.18467688208017,5.96
Driver_734,46.741573120840116,428.96505957454616,14.72
Driver_735,236.5873210809535,526.2544539522596,14.97
Driver_736,484.6125555312991,518.6320819577504,16.66
Driver_737,646.6978226535532,547.4924595728496,14.44
Driver_738,420.69666086436285,221.9190526121397,9.7
Driver_739,477.8211454046801,543.8093205418382,8.24
Driver_740,641.841393494502,340.05527791911595,9.06
Driver_741,261.04133986350644,280.53282588107174,18.23
Driver_742,403.0377014355838,370.9397522924398,12.97
Driver_743,639.734847105386,477.33320663265914,19.8
Driver_744,189.63723598540298,246.1373962233266,8.16
Driver_745,516.3531717393112,26.429171291076152,13.94
Driver_746,505.79899283804707,156.34846011708322,12.2
Driver_747,677.3520937559211,212.73217167316412,5.54
Driver_748,16.608560877804774,89.30332805012011,14.94
Driver_749,625.1410426034877,34.406026957780654,12.26
Driver_750,644.7528297311949,476.44455431573846,18.32
Driver_751,501.9570206383269,589.1122984842566,17.08
Driver_752,528.3382104484468,544.5618276904091,12.83
Driver_753,40.23020901946819,290.47902414065726,6.57
Driver_754,356.0104828125714,443.7606541787347,10.11
Driver_755,514.8033981153467,364.5467409245343,14.25
Driver_756,274.2167033422609,224.7623009088611,11.28
Driver_757,275.29323193233,384.83574195982027,8.3
Driver_758,235.95548247461275,150.3389663553981,10.05
Driver_759,345.96819177715065,88.33342246814176,15.86
Driver_760,491.8180453838636,505.93287635036717,18.51
Driver_761,117.7126984893274,215.22214690972612,9.22
Driver_762,30.438590415814893,279.425863543538,13.01
Driver_763,111.00401155331762,554.5582413167792,7.73
Driver_764,190.2528836583577,434.01105559627206,11.76
Driver_765,55.302225766431185,177.3971834610307,9.27
Driver_766,352.6566813850533,424.4963755456511,10.2
Driver_767,259.2184302300463,445.8046909165999,11.96
Driver_768,422.8309853505671,116.57785569641179,12.63
Driver_769,631.8399742868819,219.38070819657872,17.64
Driver_770,130.39014802260343,253.81343392712142,16.11
Driver_771,598.5645868433545,60.75541441723489,10.96
Driver_772,153.6969061708328,306.08843427716556,12.79
Driver_773,512.6508187662309,245.54720436928477,14.13
Driver_774,498.24681831330315,188.1625384089993,7.12
Driver_775,334.2583197321452,565.3422350224565,15.9
Driver_776,638.6180591831233,418.4895192542291,7.47
Driver_777,330.1795937857087,473.27154929661975,16.67
Driver_778,364.65411373851293,339.3549083879754,11.14
Driver_779,481.4083242132069,296.44994949481134,12.51
Driver_780,513.4467873320639,116.690965667505,6.22
Driver_781,46.860882400410404,177.0296176728121,12.25
Driver_782,219.12266470504943,299.2665556069586,13.94
Driver_783,63.69930554958183,77.2931570252284,11.07
Driver_784,84.76910586148666,309.24532309716045,9.03
Driver_785,561.7950012518529,318.68638818977485,13.02
Driver_786,171.70309067123492,433.7073324779435,10.8
Driver_787,619.8168175835162,582.0185747533262,16.14
Driver_788,344.89780512605716,424.57273101100037,12.37
Driver_789,532.4277458489529,24.82886975671159,6.79
Driver_790,237.38825897629442,511.8995246150076,13.75
Driver_791,565.9510173294765,409.0820616048829,8.27
Driver_792,250.5590047552203,341.7354680471413,17.75
Driver_793,277.9047630195459,160.2702999248697,19.22
Driver_794,263.9878297830784,100.381787418728,19.87
Driver_795,433.72692501872933,225.0777618726404,12.27
Driver_796,485.5647758843066,57.08334562485678,12.8
Driver_797,180.13904993067325,480.56316232713414,10.03
Driver_798,428.81228474609503,310.4902093109332,19.83
Driver_799,544.54666556547,402.7442366154957,13.76
Driver_800,376.22513904666835,36.89299780742333,13.96
Driver_801,683.4432155679476,91.68013071283039,13.09
Driver_802,65.19656371700863,356.6851848777993,12.96
Driver_803,161.12376504258364,256.106413309421,16.17
Driver_804,469.3022309018561,66.40750226485375,12.46
Driver_805,510.4397068525559,45.8371683643199,14.24
Driver_806,578.9055385386331,218.98295022059924,18.18
Driver_807,365.96225974553465,476.55325489262157,15.84
Driver_808,219.01492639989823,402.451521757472,13.3
Driver_809,555.3959315729062,141.20517124946883,14.2
Driver_810,188.92260430836984,203.03876012828636,5.0
Driver_811,178.71748261910682,119.56660151551267,14.05
Driver_812,598.8374908934127,510.3163236429239,18.86
Driver_813,330.08910840953484,513.3154849886585,15.17
Driver_814,279.1639292964234,276.70818288197074,17.53
Driver_815,450.1801505985438,404.7169208693807,11.12
Driver_816,293.0898701674237,249.32957136666803,14.81
Driver_817,320.7432147849519,278.8619943309031,19.57
Driver_818,604.8935521617694,89.95183217574345,5.39
Driver_819,628.4627905491221,144.61007963607958,9.06
Driver_820,679.5971439267308,343.0269961925193,14.78
Driver_821,67.98952500723894,123.62969884288768,10.73
Driver_822,266.1390947961537,166.18780893269954,13.91
Driver_823,397.59511698084987,552.5349959600309,7.0
Driver_824,417.6394798277169,506.0174401793051,7.14
Driver_825,589.2568342572661,447.272379093282,5.86
Driver_826,360.57861436237295,264.9821660315979,16.91
Driver_827,344.18243093337617,541.8375637569229,5.18
Driver_828,516.545536836293,38.99235914004315,8.71
Driver_829,40.9779105652194,225.5593264057858,17.94
Driver_830,512.8546273675584,41.150087905615266,13.53
Driver_831,684.1112940435258,422.71846321048565,11.78
Driver_832,137.6624889262508,141.45055373977763,6.23
Driver_833,481.3362417703293,413.27493366058417,18.67
Driver_834,448.06877596426654,35.10841024991781,19.42
Driver_835,77.01257532355888,100.44758381355837,10.61
Driver_836,440.4191075480993,411.1376412971408,14.48
Driver_837,10.810606737221008,492.7647695882544,9.54
Driver_838,409.9281534184808,149.99482707782443,14.7
Driver_839,269.0856874503035,382.5149688857597,10.17
Driver_840,517.2282333828191,57.61013461215289,16.49
Driver_841,116.43062707773956,157.72995344631923,15.83
Driver_842,534.3921025398929,361.7326927253507,12.0
Driver_843,485.3033615436244,68.11317141882378,9.69
Driver_844,614.7692579335699,524.4091154352607,18.77
Driver_845,26.414397517294447,539.8858395701983,8.95
Driver_846,499.1840154551627,301.54038984637634,11.16
Driver_847,522.9871801615286,260.9062373719026,10.44
Driver_848,602.9163131856366,314.15892925752973,16.0
Driver_849,92.79197773519753,21.500093232275432,19.18
Driver_850,35.78747673437405,541.7740840260251,15.83
Driver_851,47.811127777490384,280.2646472865759,5.46
Driver_852,292.1805072169912,271.28292351558645,10.32
Driver_853,149.90826670051695,244.63669134709872,7.73
Driver_854,18.030467083527885,444.30158738225896,18.18
Driver_855,164.5527950924318,191.33331075122214,16.82
Driver_856,238.3599949022788,352.4641922587171,17.96
Driver_857,672.7816420026345,147.4691754529721,8.96
Driver_858,627.51030369815,442.3132873423585,14.94
Driver_859,595.3894015498875,523.6590202648713,7.71
Driver_860,670.4137783856818,541.9296118344175,10.75
Driver_861,270.12184248528587,207.9016406340516,9.57
Driver_862,252.45033198540165,234.6285362598136,8.77
Driver_863,370.7014090756551,308.63535281002095,11.19
Driver_864,414.1041480235774,56.72255245697192,13.22
Driver_865,14.313820578795756,14.847805143347584,5.63
Driver_866,237.2455282972569,62.97437464341626,13.02
Driver_867,261.4447423236476,493.6502290483358,18.95
Driver_868,302.46828956987383,407.5554971423064,9.99
Driver_869,597.8190756187001,398.03821720453516,5.28
Driver_870,667.6162489637188,196.24263790555187,14.66
Driver_871,427.0740002651174,116.63392506269784,5.22
Driver_872,169.7660466358196,48.13013418172397,13.11
Driver_873,202.09862711915775,491.4612406462478,6.05
Driver_874,509.57194611916333,316.7851221438799,6.5
Driver_875,35.70638883052208,70.69707594202,10.23
Driver_876,80.40875086929984,507.6898200860592,6.66
Driver_877,682.9244339586118,437.2023641841901,8.83
Driver_878,38.787966615464484,91.7136839411194,11.26
Driver_879,70.9786794232968,221.52857900071632,8.09
Driver_880,559.3512364582929,75.16406889302665,15.8
Driver_881,560.0712592652022,135.12162428269562,6.73
Driver_882,64.8010039391018,120.2584416637128,8.18
Driver_883,440.0412418541088,585.1198089231041,15.35
Driver_884,576.3777940751395,190.9993274669628,9.94
Driver_885,176.83442008622157,467.79065971249327,10.19
Driver_886,544.4404446095597,414.91920257103175,10.02
Driver_887,92.88850573661978,518.9853012345624,19.9
Driver_888,393.5491020392926,223.329942546947,18.84
Driver_889,52.046515915992806,545.3932948950815,13.25
Driver_890,463.9720188094225,297.11558238995394,10.23
Driver_891,488.48927249315966,332.4890309484486,18.47
Driver_892,293.42629793104163,40.535781136834444,14.72
Driver_893,546.9458261338737,335.61996696326474,11.53
Driver_894,173.1575097032219,239.10637311748204,18.1
Driver_895,614.1563966716535,191.05356361880476,6.89
Driver_896,116.8239107302113,471.1488089240218,5.82
Driver_897,220.55649051294782,47.57694113319514,6.36
Driver_898,447.20597847013875,557.3025015934212,9.15
Driver_899,82.24484347613675,539.8505462179203,5.58
Driver_900,288.13628911094594,354.45158331086094,12.67
Driver_901,151.9986655392567,272.004734386812,7.84
Driver_902,189.11535045404793,97.83570727763595,15.52
Driver_903,405.326746165136,463.63177102197056,18.64
Driver_904,357.7381946063021,143.12604121612557,9.03
Driver_905,557.5438367901081,96.4117278858501,5.95
Driver_906,219.79246406891986,114.50071985207063,18.46
Driver_907,579.1604463511429,43.18204976982571,12.47
Driver_908,352.9715579666167,65.91932729395573,11.57
Driver_909,475.0599145574459,246.48647485168493,16.98
Driver_910,477.546556790054,240.99135317356902,9.83
Driver_911,47.66429944027271,124.91346102431652,18.18
Driver_912,570.8156432538367,539.6879336368855,15.97
Driver_913,376.22204960911034,392.3230293143446,15.9
Driver_914,377.8884548539,205.8848822067747,18.77
Driver_915,465.9120745997277,213.45881735587147,16.2
Driver_916,455.6635925064268,268.3130585964301,8.14
Driver_917,199.9118552012945,483.90957072285937,7.54
Driver_918,555.038974586075,304.98552488620504,13.69
Driver_919,107.1144988247571,305.9674272817283,18.93
Driver_920,104.68853977024058,266.5057716125672,11.27
Driver_921,201.39145838910656,287.59888340299057,16.1
Driver_922,630.3628650441192,164.6980026920988,11.77
Driver_923,52.86469660778292,21.45659534946541,7.02
Driver_924,180.8519397011555,86.12596693502962,16.54
Driver_925,214.30383175878728,30.036209448315894,12.78
Driver_926,95.06639319430877,108.1097733310164,12.51
Driver_927,607.867960069683,511.54866502088197,19.3
Driver_928,256.5973728082547,61.20467236286236,9.11
Driver_929,131.67574811468364,399.5397637420003,15.17
Driver_930,17.665564176482505,499.9906781301408,9.69
Driver_931,69.67664646486315,151.66434355850504,19.24
Driver_932,380.6627182983243,346.73783616186273,18.71
Driver_933,609.1641629179867,88.42575157562887,5.58
Driver_934,220.12411147461623,429.2028154942679,9.13
Driver_935,179.28277322519514,508.81405408384006,14.47
Driver_936,258.014966375518,547.6926895505676,15.56
Driver_937,75.87989521630251,249.41151909242421,7.3
Driver_938,466.43499997378404,220.38753130022207,18.13
Driver_939,267.74459231138474,183.6524591387099,12.18
Driver_940,460.12258875362255,285.75891117940614,7.05
Driver_941,512.4055533458529,532.3663743217983,8.72
Driver_942,683.0768849165561,247.96629252501566,14.49
Driver_943,55.28619224845274,441.34473814391123,13.95
Driver_944,262.45121614102186,511.2425636023533,17.74
Driver_945,23.06238890122274,545.1629247719608,8.36
Driver_946,80.86152805820285,160.39655917992633,13.04
Driver_947,186.80937613973572,91.37247325463781,15.25
Driver_948,219.51545220443543,195.84694615209963,15.47
Driver_949,262.78932070797714,191.57045562886722,5.06
Driver_950,539.0309093262347,67.46894871307038,10.39
Driver_951,23.47646809319066,197.52097891263267,17.81
Driver_952,461.85291550210127,495.0167149533506,9.95
Driver_953,376.0219214640973,582.8215051703122,13.24
Driver_954,533.2755302220373,451.0682739981322,7.26
Driver_955,99.71922607606024,124.12816636078932,13.48
Driver_956,347.54823150323944,202.3625589061709,15.47
Driver_957,489.3435115028071,295.14995861714027,17.84
Driver_958,426.6837045436162,155.46162799551698,15.99
Driver_959,163.81619243057642,414.3737879465431,14.9
Driver_960,337.33727219839597,157.17163807656294,6.15
Driver_961,616.0289510971164,49.37025842097548,10.73
Driver_962,676.7105031159974,123.78610387149095,16.48
Driver_963,259.5256611941584,488.11988325893583,7.44
Driver_964,391.87330021229917,423.6136940397517,6.46
Driver_965,680.5971206215929,479.5649786612267,9.61
Driver_966,514.0830749201901,559.657432419933,5.24
Driver_967,566.9908465181517,386.9562244317368,9.72
Driver_968,383.76378279722775,290.7270466555916,18.4
Driver_969,41.74019044169824,288.1361743283713,18.71
Driver_970,83.04129114696825,537.1540662250753,14.46
Driver_971,664.4484739905965,158.11714732008565,6.81
Driver_972,500.587933539261,485.448648126496,7.61
Driver_973,559.9595181508554,550.0047408809236,19.5
Driver_974,381.11145707472,125.37918301418705,5.31
Driver_975,547.4863616648447,417.2253809953003,8.78
Driver_976,589.6676376955628,335.02927139794224,8.03
Driver_977,188.73243662549527,199.53645287972384,15.51
Driver_978,475.66595154919065,268.2395320539854,17.84
Driver_979,460.4845015060763,173.25908174722852,15.35
Driver_980,624.4372634343925,128.57463915590404,18.54
Driver_981,616.7957585564122,437.5057523314492,12.32
Driver_982,365.43145564056226,116.9411989408364,8.28
Driver_983,411.8679863584067,237.4743226970201,18.2
Driver_984,465.1763929564457,176.1414493025922,8.74
Driver_985,49.32314848932117,113.47605419061217,9.46
Driver_986,149.03878588636118,118.00692949693013,10.54
Driver_987,153.86888995985626,474.9331568707768,11.66
Driver_988,351.1604906329403,200.46509646817776,15.6
Driver_989,221.48294473166283,367.8709231917433,19.21
Driver_990,687.5339623123357,512.6951271013504,7.95
Driver_991,646.8372754521844,102.01692047638528,7.28
Driver_992,403.24789571856473,398.3870315649854,18.05
Driver_993,27.63052725546178,363.7257203654057,16.81
Driver_994,682.0037675276827,132.77871755714654,7.91
Driver_995,376.01575000721664,548.5041758273787,11.88
Driver_996,576.5737205000183,272.80165866428,17.59
Driver_997,33.35284208511305,436.91601201248614,7.03
Driver_998,16.36318070286706,345.4596542237959,6.24
Driver_999,456.99735678472285,87.59191483142332,8.0
